-1.1000	1.6000	0.0500	0.2052
-1.1000	1.7000	0.0500	0.2193
-1.1000	1.8000	0.0500	0.1357
-1.1000	1.9000	0.0500	0.0718
-1.0000	-2.0000	0.0500	-0.5817
-1.0000	-1.9000	0.0500	-0.8143
-1.0000	-1.8000	0.0500	-1.3269
-1.0000	-1.7000	0.0500	-1.1567
-1.0000	-1.6000	0.0500	-1.5662
-1.0000	-1.5000	0.0500	-1.9852
-1.0000	-1.4000	0.0500	-2.4657
-1.0000	-1.3000	0.0500	-3.1615
-1.0000	-1.2000	0.0500	-4.0885
-1.0000	-1.1000	0.0500	-5.2375
-1.0000	-1.0000	0.0500	-6.6451
-1.0000	-0.9000	0.0500	-9.2007
-1.0000	-0.8000	0.0500	-11.9329
-1.0000	-0.7000	0.0500	-15.4231
-1.0000	-0.6000	0.0500	-19.6474
-1.0000	-0.5000	0.0500	-24.2433
-1.0000	-0.4000	0.0500	-28.3320
-1.0000	-0.3000	0.0500	-30.5060
-1.0000	-0.2000	0.0500	-28.9938
-1.0000	-0.1000	0.0500	-22.9827
-1.0000	-0.0000	0.0500	-13.6605
-1.0000	0.1000	0.0500	-3.6285
-1.0000	0.2000	0.0500	4.3092
-1.0000	0.3000	0.0500	8.8402
-1.0000	0.4000	0.0500	10.1438
-1.0000	0.5000	0.0500	9.4808
-1.0000	0.6000	0.0500	8.0113
-1.0000	0.7000	0.0500	6.2449
-1.0000	0.8000	0.0500	4.5854
-1.0000	0.9000	0.0500	3.3003
-1.0000	1.0000	0.0500	2.3383
-1.0000	1.1000	0.0500	1.6001
-1.0000	1.2000	0.0500	1.1516
-1.0000	1.3000	0.0500	0.7970
-1.0000	1.4000	0.0500	0.5362
-1.0000	1.5000	0.0500	0.3561
-1.0000	1.6000	0.0500	0.2464
-1.0000	1.7000	0.0500	0.1847
-1.0000	1.8000	0.0500	0.1480
-1.0000	1.9000	0.0500	0.1743
-0.9000	-2.0000	0.0500	-0.5703
-0.9000	-1.9000	0.0500	-0.7702
-0.9000	-1.8000	0.0500	-1.2750
-0.9000	-1.7000	0.0500	-1.0248
-0.9000	-1.6000	0.0500	-1.3880
